lake_ID,sampling_date,lake_name,latitude,longitude,province,ecozone,area,size_class,hi_index,hi_class,altitude,utc,shoreline_length,ecoprovince,watershed_area,area_agriculture,area_forestry,area_mines,area_natlandscapes,area_pasture,area_urban,area_water,fraction_agriculture,fraction_forestry,fraction_mines,fraction_natlandscapes,fraction_pasture,fraction_urban,fraction_water,max_depth,circularity,area_carbonitic,area_evaporites,area_potential_carbonates,fraction_carbonitic,fraction_evaporites,fraction_potential_carbonates,rbr_chla_mean_tube,rbr_chla_mean_bottom,do_percenttsaturation_bottom,do_concentration_bottom,do_percenttsaturation_tube,do_concentration_tube,rbr_salinity_tube,rbr_salinity_bottom,rbr_salinity_hypolimnion,rbr_conductivity_tube,rbr_conductivity_bottom,rbr_conductivity_hypolimnion,rbr_specific_conductance_tube,rbr_specific_conductance_bottom,rbr_specific_conductance_hypolimnion,rbr_sea_pressure_mean_tube,rbr_sea_pressure_mean_bottom,rbr_sound_velocity_mean_tube,rbr_sound_velocity_mean_bottom,rbr_temperature_mean_tube,rbr_temperature_mean_bottom,rbr_temperature_mean_watercolumn,rbr_temperature_mean_top0.5m,rbr_temperature_mean_top1m,rbr_temperature_mean_topmost,rbr_temperature_mean_epilimnion,rbr_temperature_mean_hypolimnion,stratification,doc,dic,tss,spm_mineral,spm_organic,ph_epilimnion,ph_hypolimnion,tp_tube,tp_bottom,tn_tube,tn_bottom,tntp_ratio,srp_epilimnion,srp_hypolimnion,colour,chloride,sulfate,calcium,potassium,magnesium,sodium,secchi_am_index,secchi_pm_optics,air_temperature_am_index,relative_humidity_am_index,atm_pressure_am_index,wind_speed_max_am_index,wind_speed_avg_am_index,air_temperature_pm_optics,relative_humidity_pm_optics,atm_pressure_pm_optics,wind_speed_max_pm_optics,wind_speed_avg_pm_optics,bruntvaisala_max,bruntvaisala_mean,centerbuoyancy,temperature_mean_7d,temperature_mean_30d,precipitation_total_7d,precipitation_total_30d,solar_radiation_net_7d,solar_radiation_net_30d,windspeed_mean_7d,windspeed_mean_30d,heating_degdays_mean_7d,heating_degdays_total_7d,cooling_degdays_mean_7d,cooling_degdays_total_7d,heating_degdays_mean_30d,heating_degdays_total_30d,cooling_degdays_mean_30d,cooling_degdays_total_30d,population,fraction_fire,area_fire,fraction_fire_6yrs,area_fire_6yrs,chla
09-451,8/18/2018,Picnic Lake,53.208341,-108.664809,Saskatchewan,Boreal Plains,0.48314,small,0.240739,moderate,568,-6,2885.6,Central Boreal Plains,4.752736192,0.869668132,0.004375,0,3.073547659,0.117288443,0.06331704,0.624539919,0.182982622,9.21E-04,0,0.646690145,0.024678088,0.013322229,0.131406393,4.4,0.729131,0,0,4.752736199,0,0,1,9.087126,9.090194,87.57252,7.624201,92.84607,7.996134,0.26844,0.268733,0.189057,0.491135,0.486734,0.29479,551.283491,551.74987,393.274235,1.16743,2.563847,1480.473955,1479.068512,19.288364,18.835135,19.1,19.3,19.3,19.3,19.288364,18.835135,mixed,12.16,67.86,9.596774194,2.032258065,7.564516129,8.59,7.665,22.92064116,83.53575618,0.90736547,0.46700147,13.28079264,29.50544916,34.63591915,16.91745905,5.069354839,40.72848485,28.19062857,4.813903226,31.625,52.80884375,1.55,1.55,16,NA,950.5,1.8,0.8,16.2,NA,950.5,5.4,3.4,0.001467533,5.64E-04,2.457323007,18.41941005,19.23314298,0.153663092,0.548159081,4101620.082,4884146.744,3.788898272,3.318293269,1.064871361,7.454099528,1.700190372,11.9013326,0.665558679,19.96676038,1.867487517,56.02462552,4,0,0,0,0,10.29929589
09-454,8/27/2018,Kerrs Lake,50.496501,-99.688457,Manitoba,Boreal Plains,1.41045,medium,0.244233,moderate,657,-6,6454.3,Central Boreal Plains,16.46082605,1.207447375,0.088172691,0,9.122354785,4.023953677,0.348906141,1.669991386,0.073352781,0.005356517,0,0.554185723,0.244456363,0.02119615,0.101452465,4.1,0.425467,0,0,16.46082615,0,0,1,4.87173,4.755447,85.931674,7.503812,89.821033,7.842796,0.1924795,0.2057255,0.189057,0.370879,0.359557,0.29479,397.814212,425.129233,393.274235,0.793852,3.117574,1475.671663,1475.695219,17.883487,17.879898,17.9,17.9,17.9,17.9,17.883487,17.879898,mixed,14.25,31.1,10.85361842,3.799342105,7.054276316,9.51,7.665,411.5867377,83.53575618,1.06884047,0.46700147,2.59687782,206.9492098,34.63591915,31.14860251,2.299354839,8.798484848,41.71062857,6.349903226,13.695,1.45484375,0.85,0.85,11.3,53,935.6,2.2,1.2,11.8,53,936.6,4,1.7,3.95E-05,0,2.372303591,16.23610804,18.43305921,0.064819351,0.236923143,4868627.246,4971954.267,3.101326215,3.03986787,1.968573525,13.78001467,0.30383417,2.126839193,1.052306735,31.56920204,1.538104023,46.1431207,16,0,0,0,0,9.751601167
09-596,7/7/2019,Pigeon Lake,53.024412,-114.059639,Alberta,Boreal Plains,94.822205,large,0.375425,moderate,851,-7,45642.8,Central Boreal Plains,264.9236591,25.40517283,0.463336028,0,81.20818627,48.62413359,13.61745019,95.60538016,0.095896202,0.001748942,0,0.306534292,0.183540171,0.051401412,0.360878981,10.5,0.571972,0,0,0,0,0,0,4.024669,2.69651,90.438477,8.084928,91.948217,8.203481,0.160671,0.160563,0.189057,0.273773,0.27303,0.29479,332.836585,332.665433,393.274235,1.066404,8.828524,1468.601089,1468.3976,15.709857,15.614418,15.6,15.8,15.7,15.8,15.709857,15.614418,mixed,6.4375,36.86075,4.19451412,1.015833333,2.66407748,8.23,7.665,26.7,83.53575618,0.90736547,0.46700147,13.28079264,19.6346136,34.63591915,4.032889388,3.8615,6.93,27.37790909,6.787142857,13.21236364,21.9665625,4.6,4.95,15.1,93.1,914.4,0.6,0.3,25,61.1,913.1,0.9,0.4,1.24E-04,2.62E-05,2.26528856,13.10087684,13.36203711,0.209440619,1.607135686,4932362.107,5422433.907,2.456063405,2.723871356,5.022594379,35.15816066,0,0,4.757785212,142.7335564,0.022528212,0.675846354,2228,0,0,0,0,5.5502584
09-602,7/16/2019,Willow Lake,56.462556,-111.162013,Alberta,Boreal Plains,25.756448,large,0.023426,low,476,-7,29159.6,Central Boreal Plains,252.3351363,0,2.26573208,0.055160857,206.7849164,0,3.799521128,39.42980582,0,0.008979059,2.19E-04,0.819485227,0,0.01505744,0.156259673,7,0.365096,0,0,252.3351362,0,0,1,4.895882,5.069907,106.619187,9.467018,113.02981,9.819494,0.068967,0.068792,0.068792,0.124458,0.121736,0.121736,139.922335,139.931128,139.931128,1.018268,4.03279,1479.998725,1476.818921,19.213137,18.195929,18.7,19.8,19.5,19.8,19.8,17.7,stratified,9.4575,13.5,4.19451412,1.015833333,2.66407748,8.46,7.665,29.88,83.53575618,0.186066865,0.46700147,6.227137383,7.905829194,34.63591915,18.77124538,1.7415,4.61,17.46790909,1.087142857,4.423363636,3.7765625,2.15,2.45,20.8,73,956.1,2,1.8,22.7,65.2,955.55,2.4,1.7,0.002248984,9.19E-04,2.200766968,16.04455156,15.65825322,0.274854011,0.807062544,5418713.522,5739989.501,1.61665414,1.960073792,2.32250428,16.25752996,0.056527855,0.395694987,2.493433584,74.80300751,0.149707913,4.491237386,1379,0,0,9.3940897,23.70458905,6.931256756
09-603,7/15/2019,Kearl Lake,57.292089,-111.238794,Alberta,Boreal Plains,5.115063,large,0.014553,low,329,-7,12107.7,Central Boreal Plains,59.15888523,0,0.789307689,0,52.51812868,0,0.386731752,5.46471711,0,0.013342166,0,0.887747098,0,0.006537171,0.092373565,1.6,0.438471,0,0,59.15888519,0,0,1,1.985518,5.4156575,83.598614,7.020394,109.427696,9.542578,0.108516,0.2057255,0.189057,0.202608,0.359557,0.29479,223.950252,425.129233,393.274235,0.323798,3.4656275,1482.502331,1477.281724,20.00984,19.1,19.6,20.2,19.6,20.4,20.4,19.1,stratified,21.295,24.9225,4.19451412,1.015833333,2.66407748,8.79,7.665,19.52,83.53575618,0.375587365,0.46700147,19.24115599,3.877389568,34.63591915,24.8421666,2.2115,2.84,25.94790909,1.217142857,9.006363636,11.5365625,1.1,1.075,21.7,70.3,975.4,1,0.7,28.9,48.7,974,0,0,0.00577054,0.003903987,0.610301985,15.18772114,15.94870529,0.198642729,0.759963622,5109399.734,5684944.39,1.602322142,2.002486815,2.977368782,20.84158147,0,0,2.322665422,69.67996267,0.289953206,8.698596191,8,0,0,0,0,2.913115497
09-604,7/20/2019,Saskatoon Lake,55.217558,-119.091379,Alberta,Boreal Plains,7.983324,large,0.639601,high,711,-7,16912.2,Central Boreal Plains,39.36635071,15.12165955,6.25E-04,0,8.073227917,5.523755276,1.345796298,9.301286672,0.384126526,1.59E-05,0,0.205079408,0.140316671,0.034186463,0.236275055,4,0.350745,0,0,0,0,0,0,23.5505,34.206645,87.717103,7.671221,100.78527,8.739445,0.492887,0.49335,0.189057,0.864728,0.855932,0.29479,992.741371,993.351323,393.274235,0.365899,2.664754,1477.425797,1475.874191,18.248833,17.757139,17.8,18.3,18,18.4,18.248833,17.757139,mixed,48.46,114.86,4.19451412,1.015833333,2.66407748,9.11,9.078496,816.26,83.53575618,2.025049365,0.46700147,2.480887664,662.2407407,34.63591915,38.53750192,25.2615,13.86,23.71790909,69.14714286,39.73236364,111.0865625,0.27,0.25,17.8,73.6,937.4,0.8,0.4,28.1,63.3,937.1,1,0.8,0.001948271,4.55E-04,0.808708245,15.55025925,14.11431164,0.199080674,1.427613067,5616184.549,4966538.938,2.618493153,2.571195152,2.335189383,16.34632568,0,0,3.9446551,118.339653,0,0,160,0,0,0.061422016,0.024179606,159.0176261
09-605,7/23/2019,Swan Lake,55.518181,-120.015159,British Columbia,Boreal Plains,5.54526,large,0.086416,low,725,-7,15351.5,Boreal Foothills,550.7880053,13.92721053,23.65060203,0.028125,460.09353,31.28509604,4.695358658,17.108083,0.025285973,0.042939573,5.11E-05,0.835336873,0.056800612,0.008524802,0.031061103,7.7,0.295687,0,0,173.6728055,0,0,0.315316971,5.364306,4.651128,36.227127,3.252681,98.765905,8.305405,0.115467,0.121062,0.121062,0.214133,0.209941,0.209941,238.612765,250.933574,250.933574,0.924696,6.766474,1481.34457,1471.199578,19.628895,16.460124,18.3,20,19.9,20.1,20,16.4,stratified,31.8175,23.975,4.19451412,1.015833333,2.66407748,8.19,7.72,39.33,94.23,0.301111365,0.46700147,7.656022502,8.040110515,41.54330007,74.34875011,4.3215,11.5,29.04790909,3.277142857,7.444363636,7.8665625,2.25,2.05,16.9,100,933.9,1.3,1.2,23.5,89.5,933.5,0.8,0.4,0.002878922,9.37E-04,4.081299586,15.52424956,14.07046297,0.161779383,1.130673457,5425341.552,5288101.406,1.621923911,1.716492966,2.791638474,19.54146932,0.153846959,1.076928711,4.007436676,120.2231003,0.035897624,1.076928711,349,0,0,0.111975769,0.616749106,3.097081911
09-606,7/22/2019,Clairmont Lake,55.256701,-118.76132,Alberta,Boreal Plains,6.480611,large,0.804556,high,673,-7,12962.1,Central Boreal Plains,47.48822636,24.27810337,0.01625,0,6.290189504,3.645447316,7.321827566,5.936408598,0.511244686,3.42E-04,0,0.132457874,0.076765287,0.154181955,0.125008008,1.53,0.4847,0,0,0,0,0,0,25.593645,5.4156575,83.598614,7.020394,143.401647,11.803445,0.193202,0.2057255,0.189057,0.368789,0.359557,0.29479,399.4224,425.129233,393.274235,0.148878,3.4656275,1485.555756,1477.281724,20.9845,18.383386,21,21,21,21,20.9845,18.3036555,mixed,15.855,14.655,4.19451412,1.015833333,2.66407748,9.5,7.665,146.41,83.53575618,1.066631365,0.46700147,7.285235742,13.14280071,34.63591915,35.52310341,65.7215,18.34,18.18790909,11.47714286,6.357363636,41.1565625,0.7,0.65,18.8,95.3,940,2.6,1.8,23.4,100,940,1,0.7,0.002020819,6.75E-04,2.26528856,16.15043102,14.83828184,0.167565154,1.257991985,5548213.766,5212365.903,2.180983276,2.343346919,2.08087972,14.56615804,0.08793335,0.615533447,3.277572649,98.32717946,0.02426751,0.728025309,232,0,0,0,0,25.11464789
09-607,7/21/2019,Kakut Lake,55.628822,-118.528498,Alberta,Boreal Plains,3.562448,medium,0.675948,high,654,-7,8259.8,Central Boreal Plains,59.99201899,34.4952682,0.267706452,0,15.77959212,4.667544644,1.099396,3.682511579,0.574997621,0.004462368,0,0.263028189,0.07780276,0.018325704,0.061383358,1.3,0.656182,0,0,56.61569049,0,0,0.943720372,7.269936,5.4156575,83.598614,7.020394,175.144315,13.996825,0.099928,0.2057255,0.189057,0.196343,0.359557,0.29479,205.402849,425.129233,393.274235,0.118666,3.4656275,1490.424497,1477.281724,22.689824,18.383386,22.7,22.7,22.7,22.7,22.689824,18.3036555,mixed,18.6625,10.02,4.19451412,1.015833333,2.66407748,10.24,7.665,157.86,83.53575618,0.941351365,0.46700147,5.963203883,43.96036384,34.63591915,52.39882554,1.5615,16.38,15.55790909,7.337142857,4.880363636,13.4065625,0.75,0.75,22,90.3,942.9,2.8,2.5,24,74.4,942.1,2.7,2.4,0.002020819,6.75E-04,2.26528856,15.72198457,14.5145429,0.157741168,0.90951035,5394223.007,5128947.31,1.999056027,2.092089542,2.271744792,15.90221354,0,0,3.582105052,107.4631516,0.004606934,0.138208008,51,0,0,0,0,15.19446685
09-608,7/19/2019,Cardinal Lake,56.240918,-117.734668,Alberta,Boreal Plains,48.583709,large,0.323129,moderate,644,-7,51279.3,Central Boreal Plains,469.3298067,98.6353501,11.39191953,0.041875,253.30271,48.03047257,6.718680093,51.2087994,0.210162126,0.024272738,8.92E-05,0.539711534,0.102338424,0.014315477,0.109110478,4,0.207887,0,0,469.3298067,0,0,1,10.00549,11.167798,87.042491,7.509136,87.202427,7.521282,0.258272,0.258365,0.189057,0.463471,0.463581,0.29479,530.646526,530.834718,393.274235,0.891832,1.558834,1477.555445,1477.547219,18.372171,18.366964,18.4,18.4,18.4,18.4,18.372171,18.366964,mixed,22.8075,28.4925,4.19451412,1.015833333,2.66407748,8.68,7.665,75.64,83.53575618,1.167430365,0.46700147,15.43403444,16.43269307,34.63591915,14.34213261,7.1815,131.09,53.41790909,21.00714286,19.77236364,13.8165625,0.85,0.85,15.7,96.2,935,5.1,4.1,18.2,97,936.3,2.1,1.5,1.07E-04,3.73E-05,1.625754851,16.35810314,14.72312614,0.391671861,1.026722151,5353683.35,5067415.133,1.888228153,2.157624812,1.59553833,11.16876831,0.001724098,0.012068685,3.307080977,99.2124293,4.02E-04,0.012068685,409,0,0,0.241686608,1.134307289,13.19689125
10-276,7/7/2018,Swan Lake,49.360996,-98.911512,Manitoba,Prairies,12.640012,large,0.729017,high,398,-6,26498.8,Parkland Prairies,5140.360446,3390.229498,0.749287556,0.8925,1255.40843,189.0640752,146.6738877,157.3427673,0.659531473,1.46E-04,1.74E-04,0.244225759,0.036780315,0.028533775,0.030609287,1.1,0.226207,0,0,3092.689337,0,0,0.601648341,9.739068,8.407268,90.441743,7.584571,134.155168,10.655962,0.382154,0.795225,0.472518,0.767635,1.38893,0.779378,780.672684,1571.014865,952.024918,0.108419,2.410013,1494.76345,1481.878346,24.12558,19.202588,24.1,24.1,24.1,24.1,24.12558,19.011619,mixed,11.5375,42.7575,44.4,37.175,7.225,8.5,8.58,351.7170151,107.8694954,1.14292597,0.92373072,3.249561212,61.74717769,31.0246567,29.16371736,15.18935484,184.5284848,45.08062857,12.18290323,41.625,52.50884375,0.15,0.2,26.3,85.3,964,7,4.5,28.7,87.1,963,5.8,3.5,7.57E-04,3.68E-04,1.456400077,19.87780587,20.30666519,0.260591963,1.159491795,6014926.408,5648399.254,4.353159564,3.561911868,0,0,1.566080439,10.96256307,0.091599397,2.747981898,2.279163293,68.37489878,9592,0,0,0,0,15.36883164
10-277,7/10/2018,Gibsons Lake,49.426958,-99.435161,Manitoba,Prairies,0.162909,small,0.021971,low,440,-6,1840,Parkland Prairies,0.256543671,0.001592006,0,0,0.112863051,0,9.43E-04,0.141145226,0.006205593,0,0,0.439936991,0,0.003677305,0.550180112,2.3,0.604696,0,0,0.256543674,0,0,1,8.361199,8.832739,94.706957,7.293445,95.011718,7.306487,1.407442,1.407772,0.472518,2.768842,2.76798,0.779378,2726.414441,2726.92998,952.024918,0.711291,1.071497,1500.422986,1500.36823,25.814807,25.792294,25.8,25.9,25.9,25.9,25.814807,25.792294,mixed,32.9975,63.245,9.644444444,4.922222222,4.722222222,9.2,8.58,85.58929864,107.8694954,2.35770197,0.92373072,27.54669109,30.85074654,31.0246567,29.80138613,62.09935484,450.0884848,23.47062857,40.39290323,94.945,459.4088438,1.25,1.25,23.4,76.6,968.5,7.1,5.4,25.4,75,967.6,6.3,4.8,0.00104207,6.35E-04,1.164766191,21.62514067,20.46497231,0.232543031,1.14917105,6199862.435,5826643.735,3.894078143,3.459338136,0.006777227,0.047440592,3.37480585,23.62364095,0.089827885,2.694836553,2.556120245,76.68360736,0,0,0,0,0,3.291871965
10-278,7/9/2018,Pelican Lake,49.319927,-99.545126,Manitoba,Prairies,27.45311,large,0.753264,high,412,-6,40971.2,Parkland Prairies,585.286528,386.5849371,0.035204519,0.10625,124.4425164,20.88733199,14.69675692,38.53353106,0.660505442,6.01E-05,1.82E-04,0.212618112,0.035687362,0.025110363,0.065837037,4.7,0.205515,0,0,585.286528,0,0,1,17.015173,19.013033,95.529776,7.782971,148.794241,11.920731,0.336343,0.342034,0.342034,0.682524,0.679719,0.679719,689.869401,700.473983,700.473983,0.257556,3.06246,1495.578277,1492.89546,24.442685,23.448726,23.7,24.5,24.1,24.7,24.7,23.5,stratified,11.8575,42.1925,25.1875,3.225,21.9625,9.97,8.58,292.1608376,107.8694954,1.10907847,0.92373072,3.796122982,97.74764481,31.0246567,15.50471921,17.41935484,143.6584848,32.26062857,14.38290323,39.635,50.11884375,0.25,0.3,24.8,51.1,975.6,0.7,0.4,26.9,60,975.3,0,0,0.003693808,8.53E-04,0.974149311,20.98007609,20.35012076,0.226152649,1.164675968,6338505.426,5995811.252,4.050761336,3.549195033,0.021088518,0.147619629,2.882154774,20.17508341,0.106652578,3.199577332,2.443231074,73.29693222,802,0,0,0,0,8.612273828
10-280,7/12/2018,Lake Stormon,49.002982,-100.065083,Manitoba,Prairies,0.269495,small,0.035725,low,676,-6,5437.2,Parkland Prairies,6.331445364,0.002827192,0.0025,0,5.454900151,0.015,0.190841624,0.665376398,4.47E-04,3.95E-04,0,0.861556854,0.002369127,0.030141873,0.105090759,3.6,0.114555,0,0,0,0,0,0,8.910549,16.369482,33.318236,2.730716,85.928091,6.69374,0.162239,0.178104,0.178104,0.327639,0.33898,0.33898,336.151868,368.448225,368.448225,0.45511,2.679875,1493.270627,1485.1698,23.674057,20.864097,22.5,23.7,23.7,23.7,23.6,18.5,stratified,11.515,40.7,9.139667019,1.624735729,7.51493129,8.69,7.93,61.92754899,131.9529345,0.52918847,0.75484147,8.54528362,6.963858149,27.44805589,16.97607974,9.339354839,2.948484848,28.69062857,3.539903226,21.575,5.68484375,0.55,0.6,19.9,78.3,937,2.4,1.5,22.3,70.5,936.6,3.5,2.3,0.008753127,0.003482643,2.586837764,21.92816569,19.60669763,0.072414087,1.351444492,6510943.881,6074044.101,2.873488176,2.5235919,0.129707845,0.907954915,3.774170503,26.41919352,0.368434533,11.05303599,1.900765576,57.02296727,7,0,0,0,0,16.22960737
10-281,7/8/2018,Max Lake,49.062751,-100.141199,Manitoba,Prairies,2.698716,medium,0.025102,low,676,-6,13152.4,Parkland Prairies,12.84701785,0,0.003125,0,8.483163207,0,0.216907326,4.143822315,0,2.43E-04,0,0.660321586,0,0.016883866,0.322551301,6.1,0.094836,0,0,0,0,0,0,6.727847,7.274396,98.496018,7.783966,101.82153,7.965063,0.163622,0.163857,0.472518,0.329948,0.327432,0.779378,339.008601,339.431089,952.024918,1.098569,3.926176,1493.080023,1491.871393,23.60074,23.15303,23.4,23.7,23.7,23.7,23.60074,23.15303,mixed,10.5975,44.295,3.12,1.026666667,2.093333333,9.22,8.58,49.73951567,107.8694954,0.42216047,0.92373072,8.487426231,4.309759437,31.0246567,12.85441417,0.759354839,5.998484848,24.14062857,4.551903226,26.815,3.23284375,2.15,2.15,26.3,54.3,939.5,2.7,2,23.8,59.7,939.4,3.6,2.1,0.001395071,4.76E-04,3.288058194,19.78389602,19.63167364,0.445206979,1.592879537,6117803.231,5834518.55,3.19922854,2.707754784,0.231740025,1.622180176,1.662123326,11.63486328,0.312754873,9.382646179,1.868364491,56.05093473,6,0,0,0,0,3.757750454
10-283,7/15/2018,Bennet Lake,49.771608,-102.458801,Saskatchewan,Prairies,0.277865,small,0,low,796,-6,2634.9,Parkland Prairies,0.770499233,0,0,0,0.503049308,0,0,0.267449924,0,0,0,0.652887488,0,0,0.347112512,4,0.502938,0,0,0,0,0,0,7.13951,8.407268,90.441743,7.584571,100.000717,8.335451,0.788992,0.795225,0.472518,1.406819,1.38893,0.779378,1559.577556,1571.014865,952.024918,0.713496,2.410013,1484.804834,1481.878346,19.875052,19.202588,19.3,20.1,20,20.1,19.875052,19.011619,NA,34.9125,92.0075,18.46666667,4.766666667,13.7,8.965,8.58,146.2702352,107.8694954,1.07180047,0.92373072,7.327536382,106.3904791,31.0246567,35.72467015,3.299354839,228.4184848,48.14062857,39.39290323,132.945,15.24884375,0.75,0.6,18.1,58.1,926.8,11.4,5.9,21.3,52,926,9.3,4.9,7.57E-04,3.68E-04,1.456400077,20.78728056,18.96353402,0.35851239,1.095876295,6523958.604,6277444.945,4.11155738,3.130816432,0,0,3.164226423,22.14958496,0.586426697,17.5928009,1.542568465,46.27705396,0,0,0,0,0,52.213717
10-284,7/16/2018,NA,49.939593,-102.451854,Saskatchewan,Prairies,0.874875,medium,0.335018,moderate,712,-6,12949.4,Parkland Prairies,52.24626012,10.11880631,0.01,0,26.18637627,8.381767278,0.991862297,6.557447966,0.193675227,1.91E-04,0,0.50121054,0.160428082,0.018984369,0.12551038,4.4,0.052346,0,0,50.49980989,0,0,0.966572724,13.915921,19.546888,95.993598,7.837277,112.282501,9.045224,1.54243,1.545109,0.472518,2.767418,2.732045,0.779378,2958.754311,2961.726581,952.024918,0.370982,3.289451,1488.960479,1487.018779,21.614301,20.939805,21.3,21.6,21.6,21.7,21.614301,20.939805,mixed,36.375,93.42,34.33333333,12.73333333,21.6,8.45,8.58,123.9348377,107.8694954,1.60416997,0.92373072,12.94365652,32.14376899,31.0246567,29.23625138,27.40935484,673.0484848,63.66062857,49.01290323,368.385,179.7288437,0.45,0.35,18,64.4,938.8,4.2,2.3,19.1,69,938.5,2.9,1.4,8.04E-04,4.14E-04,2.416194656,20.35990077,19.07471085,0.385784488,1.096276799,6312480.915,6160369.917,4.392391385,3.187500319,0.155530076,1.088710531,2.81549421,19.70845947,0.522710177,15.68130531,1.598763118,47.96289355,18,0,0,0,0,33.4339078
10-285,7/17/2018,Pasqua Lake,50.785639,-103.952104,Saskatchewan,Prairies,18.452352,large,0.740302,high,476,-6,40231.8,Parkland Prairies,37459.80869,23673.36677,0.988983691,13.29051841,7393.730147,3978.218223,1072.182855,1328.031199,0.631967103,2.64E-05,3.55E-04,0.19737768,0.106199641,0.028622219,0.035452162,15.6,0.14326,0,0,34885.1256,0,0,0.931268119,5.549456,4.01402,3.491363,0.306608,107.29363,9.070852,0.825607,0.843557,0.843557,1.498201,1.46061,1.46061,1631.533307,1662.592934,1662.592934,0.954134,12.160484,1485.510527,1479.27969,20.721372,18.640581,20.2,20.7,20.7,20.7,20.4,18.2,stratified,11.7975,57.0675,5.569230769,1.846153846,3.723076923,8.42,7.9,224.4441265,368.211695,0.84815447,1.04487197,3.778911408,159.2682918,318.9843669,16.69467032,81.45935484,346.9384848,78.73062857,17.96290323,69.635,181.3588437,1.75,1.5,18.3,83.6,963.4,5,4.1,25.9,54,962.4,4.4,2.9,0.002750453,4.00E-04,10.27965662,19.79796898,19.28783014,0.245265989,0.969061655,6307726.068,6371626.258,4.620392182,3.374113235,0.454812477,3.183687337,2.529676165,17.70773315,0.452966605,13.58899816,1.712673505,51.38020515,318900,0,0,0,0,28.62455198
10-301,8/8/2018,North Shoal Lake,50.470346,-97.650318,Manitoba,Prairies,31.883725,large,0.022447,low,265,-6,59412.5,Eastern Prairies,111.7323019,0.181877163,0.179735467,0,53.55676755,0.457112112,0.736812541,56.61999707,0.001627794,0.001608626,0,0.479331103,0.004091137,0.006594445,0.506746895,3,0.111,0,0,111.7323019,0,0,1,4.208991,4.638533,99.306997,8.530408,100.000717,8.562685,0.905409,0.906024,0.472518,1.64074,1.640192,0.779378,1781.973445,1783.080835,952.024918,0.343097,2.09056,1485.980743,1485.871774,20.850441,20.804412,20.8,20.9,20.8,20.9,20.850441,20.804412,mixed,30.54,182.0375,30.65,18.85,11.8,9.12,9.12,99.64654475,83.78605637,1.84171997,1.81585647,18.48252716,35.88392469,51.08369615,25.77628009,98.11935484,182.1984848,14.73062857,43.16290323,151.885,207.2088438,0.35,0.35,21,89,978.3,4.1,3,23.1,68.3,979,1.5,1.2,0.002481787,5.39E-04,2.362237584,20.43190773,21.12717503,0.029200802,0.263675479,4975353.381,5480824.501,3.548279045,4.140385042,0.465302676,3.257118734,2.423797026,16.96657918,0.19756563,5.926968892,3.286263084,98.58789253,33,0,0,0,0,16.21029538
10-346,8/11/2018,Beaverdam Lake,49.084553,-113.606695,Alberta,Prairies,0.672379,medium,0.013991,low,1406,-7,5174,Columbia Montane Cordillera,3.120374363,0,0,0,2.269094779,0,0.032197812,0.819081772,0,0,0,0.727186714,0,0.010318573,0.262494713,3.5,0.315631,0,0,0,0,0,0,5.675196,6.699098,130.101001,9.835602,133.939181,10.008111,0.106507,0.107508,0.107508,0.20411,0.204334,0.204334,219.518852,221.689544,221.689544,1.131348,2.410013,1486.470422,1485.235682,21.324992,20.905894,21.1,21.3,21.3,21.3,21.3,20.3,stratified,14.31,28.305,5.99,3.52,2.47,9.64,8.58,31.86525593,107.8694954,0.30285747,0.92373072,9.504316258,2.728634464,31.0246567,12.65571401,1.089354839,1.988484848,12.69062857,0.921903226,17.935,10.10884375,2.18,2.075,18.4,80.8,860.8,2.7,2.6,21.6,67.5,861.4,2.9,2.3,0.003292295,9.19E-04,2.559692662,20.78315197,18.6941089,0.052979416,0.203486714,6017250.158,6322533.328,1.688637053,1.741898604,0.723451451,5.064160156,3.123918806,21.86743164,0.992330928,29.76992785,1.596786304,47.90358912,2,0,0,0,0,5.309038009
10-347,8/13/2018,Outpost Lake,49.011395,-113.456521,Alberta,Prairies,0.92819,medium,0.037976,low,1381,-7,4751.6,Columbia Montane Cordillera,4.257507779,0,6.25E-04,0,3.073570739,0,0.121030185,1.062281855,0,1.47E-04,0,0.721917821,0,0.028427472,0.249507907,4.3,0.390546,0,0,0,0,0,0,7.13951,8.407268,114.808763,8.7568,114.72533,8.751782,0.361986,0.362305,0.472518,0.677044,0.677739,0.779378,738.120133,738.766213,952.024918,1.208488,2.843866,1484.804834,1484.852194,20.667687,20.674733,20.7,20.7,20.7,20.6,20.667687,20.674733,mixed,18.215,106.2725,2.77,1.06,1.71,9.26,8.58,22.7729149,107.8694954,0.53066997,0.92373072,23.30268094,2.930786407,31.0246567,13.66900859,2.149354839,1.228484848,16.20062857,6.289903226,58.945,85.60884375,2.515,3.03,10,93.8,868.5,1.1,0.7,18.1,68,868.1,0.7,0.6,3.53E-05,0,1.223333139,20.73186791,17.89089811,0.013612918,0.201296542,6128202.4,6294144.867,2.039598265,1.774373767,0.161526053,1.130682373,2.938324556,20.56827189,1.314868228,39.44604683,1.237476137,37.12428411,1,0,0,0,0,2.898361956
